"age","ISO","prop"
9,"LBY",0.0199670594005598
10,"LBY",0.0199540405974722
11,"LBY",0.0197796491886712
12,"LBY",0.0193978652190565
13,"LBY",0.0188760534255347
14,"LBY",0.0183330482316378
15,"LBY",0.0177509866284782
16,"LBY",0.0172152477432813
17,"LBY",0.0167832051384913
18,"LBY",0.016424582527858
19,"LBY",0.0160629322885996
20,"LBY",0.0157252003154789
21,"LBY",0.0154077534541458
22,"LBY",0.0151046878287815
23,"LBY",0.0148361371697425
24,"LBY",0.0146004362812849
25,"LBY",0.0143632215785147
26,"LBY",0.014321743066352
27,"LBY",0.0145633478306284
28,"LBY",0.0149817661066058
29,"LBY",0.0153956429396457
30,"LBY",0.0158534203877484
31,"LBY",0.0161713213933752
32,"LBY",0.0162442872432382
33,"LBY",0.0161592108788752
34,"LBY",0.0160953279148873
35,"LBY",0.0159995034689055
36,"LBY",0.0159661995540303
37,"LBY",0.0160544549284496
38,"LBY",0.0162011435353317
39,"LBY",0.0162890961468884
40,"LBY",0.0163487404308013
41,"LBY",0.0162890961468884
42,"LBY",0.0160553632170371
43,"LBY",0.0156935615963475
44,"LBY",0.0153104151938515
45,"LBY",0.0148897261964053
46,"LBY",0.0144231686252901
47,"LBY",0.0139187656963622
48,"LBY",0.0133790908939528
49,"LBY",0.0128103508567432
50,"LBY",0.0122263212949773
51,"LBY",0.0115956662523862
52,"LBY",0.0109082431730759
53,"LBY",0.0101913007146717
54,"LBY",0.00947874831777385
55,"LBY",0.00876059480791967
56,"LBY",0.00811631543651593
57,"LBY",0.00758708595286285
58,"LBY",0.00714081349353526
59,"LBY",0.00669893109571394
60,"LBY",0.0062703702638427
61,"LBY",0.00587844373833417
62,"LBY",0.00552542224065712
63,"LBY",0.00520086045205523
64,"LBY",0.00490006554815973
65,"LBY",0.00463030383767066
66,"LBY",0.00433874320108147
67,"LBY",0.00400070846509825
68,"LBY",0.00364102618444616
69,"LBY",0.00330389973705045
70,"LBY",0.00297358545406103
71,"LBY",0.00270019058922194
72,"LBY",0.0025117207073146
73,"LBY",0.00237956471783258
74,"LBY",0.00225013359411308
75,"LBY",0.00213553785065616
76,"LBY",0.00200398738689915
77,"LBY",0.00183413742103566
78,"LBY",0.00164339681765955
79,"LBY",0.00146885402742729
80,"LBY",0.00130490793738258
81,"LBY",0.00114777401174417
82,"LBY",0.00100002573484331
83,"LBY",0.000861511725248758
84,"LBY",0.000729658498629241
85,"LBY",0.000603557766397258
86,"LBY",0.000492746558721614
87,"LBY",0.00040085802995233
88,"LBY",0.000324410407170636
89,"LBY",0.000255229093088984
90,"LBY",0.000193465469138625
91,"LBY",0.000143206833963332
92,"LBY",0.000104755950425609
93,"LBY",7.61448599191926e-05
94,"LBY",5.37404080940624e-05
95,"LBY",3.79967392439709e-05
96,"LBY",2.58862247439005e-05
97,"LBY",1.57436688500915e-05
98,"LBY",8.02321585629664e-06
99,"LBY",1.36243288125792e-06
100,"LBY",4.5414429375264e-06
0,"LSO",0.0255486314432297
1,"LSO",0.0257191973998764
2,"LSO",0.0257268079543725
3,"LSO",0.0255929517311773
4,"LSO",0.0255795213408902
5,"LSO",0.0250897597750857
6,"LSO",0.0245619454368011
7,"LSO",0.0240157762317906
8,"LSO",0.0234669209487228
9,"LSO",0.0229135888688925
10,"LSO",0.0223513031955375
11,"LSO",0.0219067572770331
12,"LSO",0.0216421785883764
13,"LSO",0.0215101130838862
14,"LSO",0.0213735707826336
15,"LSO",0.0212285225675325
16,"LSO",0.0212056909040443
17,"LSO",0.0213476053614118
18,"LSO",0.0215808464727318
19,"LSO",0.0218037909514984
20,"LSO",0.0220477763750481
21,"LSO",0.0221243295996848
22,"LSO",0.0219313796592262
23,"LSO",0.0215535380124813
24,"LSO",0.0211734579673552
25,"LSO",0.0207486099546053
26,"LSO",0.020328686418294
27,"LSO",0.0199535308496065
28,"LSO",0.0195873288744438
29,"LSO",0.0191580040649315
30,"LSO",0.0186789868113567
31,"LSO",0.0181368467234325
32,"LSO",0.0175177057311952
33,"LSO",0.0168305174281698
34,"LSO",0.0161227358600374
35,"LSO",0.0154086867764377
36,"LSO",0.014581822414426
37,"LSO",0.0136036423218459
38,"LSO",0.0125350309346656
39,"LSO",0.011480745297125
40,"LSO",0.0104260119799081
41,"LSO",0.00945186100441412
42,"LSO",0.00861156625211529
43,"LSO",0.00787602854405616
44,"LSO",0.00716153178078022
45,"LSO",0.00647523883710727
46,"LSO",0.00589191221896908
47,"LSO",0.00543438358985379
48,"LSO",0.00507758288789206
49,"LSO",0.00476555015355413
50,"LSO",0.00450141914457367
51,"LSO",0.00429011433738931
52,"LSO",0.00412447285718123
53,"LSO",0.00399912254783457
54,"LSO",0.0039100342922632
55,"LSO",0.00384825449694235
56,"LSO",0.00381781227895816
57,"LSO",0.0038182599586344
58,"LSO",0.00383795786438887
59,"LSO",0.00386616168399187
60,"LSO",0.00390197605809092
61,"LSO",0.00391048197193944
62,"LSO",0.00387287687913544
63,"LSO",0.00379766669352745
64,"LSO",0.00372111346889074
65,"LSO",0.00364053112716789
66,"LSO",0.00352502977069847
67,"LSO",0.00336431276692901
68,"LSO",0.00317181050614664
69,"LSO",0.0029748314486019
70,"LSO",0.0027760616723522
71,"LSO",0.00255938470905298
72,"LSO",0.00232569591805671
73,"LSO",0.00208305353353568
74,"LSO",0.00184220186771961
75,"LSO",0.00159284428805501
76,"LSO",0.00139541755083403
77,"LSO",0.00127499171792599
78,"LSO",0.0012069444071378
79,"LSO",0.00113755405732091
80,"LSO",0.00107935569940996
81,"LSO",0.00100548855283068
82,"LSO",0.000899836149238497
83,"LSO",0.000776724238273031
84,"LSO",0.000666595037918469
85,"LSO",0.000564524071736191
86,"LSO",0.000471406699078675
87,"LSO",0.000389481318327111
88,"LSO",0.000316957210776545
89,"LSO",0.00024890989998836
90,"LSO",0.000184891706286318
91,"LSO",0.000132960863842703
92,"LSO",9.75941694198967e-05
93,"LSO",7.38671465792796e-05
94,"LSO",5.4169240824805e-05
95,"LSO",4.07388505376633e-05
96,"LSO",2.99945383079499e-05
97,"LSO",1.88025464019984e-05
98,"LSO",1.11919919059515e-05
99,"LSO",2.68607805742835e-06
100,"LSO",4.92447643861864e-06
0,"MAR",0.0174408506196018
1,"MAR",0.0181832499510568
2,"MAR",0.0186992265011681
3,"MAR",0.0190128011113717
4,"MAR",0.0192560051964902
5,"MAR",0.0191451376408083
6,"MAR",0.0189335545247859
7,"MAR",0.0186402839052651
8,"MAR",0.0182844647898567
9,"MAR",0.0178789397300446
10,"MAR",0.0174364680642358
11,"MAR",0.0170078097691375
12,"MAR",0.0166248354530755
13,"MAR",0.0162875451160498
14,"MAR",0.0159512255982507
15,"MAR",0.015608970214323
16,"MAR",0.015409730371325
17,"MAR",0.0154181626297507
18,"MAR",0.0155692775767997
19,"MAR",0.0157190333769314
20,"MAR",0.0158795514016327
21,"MAR",0.0160680290200612
22,"MAR",0.0162734821061097
23,"MAR",0.0164797118475394
24,"MAR",0.0166931811266307
25,"MAR",0.0169260113148703
26,"MAR",0.0170389314597743
27,"MAR",0.0169673127385407
28,"MAR",0.0167728437785993
29,"MAR",0.01656902721639
30,"MAR",0.0163183339543803
31,"MAR",0.0161243920105905
32,"MAR",0.0160453118501579
33,"MAR",0.0160216515987201
34,"MAR",0.0159544154328525
35,"MAR",0.0158859588085285
36,"MAR",0.0156712968086731
37,"MAR",0.0152357318282196
38,"MAR",0.0146602856660538
39,"MAR",0.0141013711684331
40,"MAR",0.0135280053331816
41,"MAR",0.0130201559268819
42,"MAR",0.0126334647600665
43,"MAR",0.0123313735544294
44,"MAR",0.0120180763211477
45,"MAR",0.0117086346270803
46,"MAR",0.0114401892420692
47,"MAR",0.0112206176706962
48,"MAR",0.0110389080491621
49,"MAR",0.0108660467514364
50,"MAR",0.0106949606660108
51,"MAR",0.0105624854481132
52,"MAR",0.0104798271253882
53,"MAR",0.0104217998733275
54,"MAR",0.0103539257405395
55,"MAR",0.0102858851815984
56,"MAR",0.0101491383591036
57,"MAR",0.00990696056859606
58,"MAR",0.00958756104303264
59,"MAR",0.00925911902981541
60,"MAR",0.00891128836975764
61,"MAR",0.00853081044599269
62,"MAR",0.00811893345466909
63,"MAR",0.00767948519730902
64,"MAR",0.00723207622229053
65,"MAR",0.00679321045646644
66,"MAR",0.00629445901320497
67,"MAR",0.00571044190415263
68,"MAR",0.00508642704296286
69,"MAR",0.00447841683016649
70,"MAR",0.00385773049203948
71,"MAR",0.00338483057789873
72,"MAR",0.0031397125920191
73,"MAR",0.00304473873396186
74,"MAR",0.00294324651824006
75,"MAR",0.00286766130702336
76,"MAR",0.00275762588210715
77,"MAR",0.00256753947753172
78,"MAR",0.0023293559146995
79,"MAR",0.00212290427173219
80,"MAR",0.00193523104637726
81,"MAR",0.00174367454411577
82,"MAR",0.00154571063495849
83,"MAR",0.00134730292272617
84,"MAR",0.00115602379738659
85,"MAR",0.00096998709587084
86,"MAR",0.000804975565034819
87,"MAR",0.000669671102533877
88,"MAR",0.000557444399934694
89,"MAR",0.000452429497304812
90,"MAR",0.00035667898386626
91,"MAR",0.000274963742675654
92,"MAR",0.000207755314500217
93,"MAR",0.000153306224732003
94,"MAR",0.000107955098001982
95,"MAR",7.11749181585523e-05
96,"MAR",4.35759144298853e-05
97,"MAR",2.48529722018951e-05
98,"MAR",1.32031414822568e-05
99,"MAR",2.55186768144459e-06
100,"MAR",9.09796303819375e-06
0,"MDG",0.032087359957314
1,"MDG",0.0312667793324862
2,"MDG",0.0304698909819036
3,"MDG",0.0296970275584025
4,"MDG",0.0290280627041726
5,"MDG",0.0282761194479456
6,"MDG",0.0275550759440882
7,"MDG",0.0268650061154528
8,"MDG",0.0262060947691709
9,"MDG",0.0255723541541853
10,"MDG",0.0249577595580123
11,"MDG",0.0243935064244318
12,"MDG",0.0238919029083948
13,"MDG",0.0234346900653193
14,"MDG",0.0229837976261376
15,"MDG",0.0225378580180773
16,"MDG",0.0221040787192629
17,"MDG",0.0216788375099191
18,"MDG",0.021252376573508
19,"MDG",0.0208264700584911
20,"MDG",0.0204109497042587
21,"MDG",0.0199201389246953
22,"MDG",0.0193149694922236
23,"MDG",0.0186356924000618
24,"MDG",0.0179604071419381
25,"MDG",0.0172714091946649
26,"MDG",0.016613163154056
27,"MDG",0.0160150903154299
28,"MDG",0.0154545702859037
29,"MDG",0.0148964897105118
30,"MDG",0.0143677565075858
31,"MDG",0.0137850226608656
32,"MDG",0.0131096265184632
33,"MDG",0.0123950512642046
34,"MDG",0.0117101560352483
35,"MDG",0.0110133961884564
36,"MDG",0.0105022196630131
37,"MDG",0.010272910974376
38,"MDG",0.0102226064732098
39,"MDG",0.0101589588971568
40,"MDG",0.0101288353347391
41,"MDG",0.0099982506156942
42,"MDG",0.00968381976233581
43,"MDG",0.00925270168621353
44,"MDG",0.00885832326781292
45,"MDG",0.00847337001311354
46,"MDG",0.00809484804658677
47,"MDG",0.00773754193874435
48,"MDG",0.00739642493561227
49,"MDG",0.00704983764139085
50,"MDG",0.00670003470308313
51,"MDG",0.00637684399169654
52,"MDG",0.00609213012506675
53,"MDG",0.00583532213527786
54,"MDG",0.00558246901810086
55,"MDG",0.00533726691616369
56,"MDG",0.00509938317662982
57,"MDG",0.00486556519398669
58,"MDG",0.00463636738962847
59,"MDG",0.00441345302773774
60,"MDG",0.00419434569275378
61,"MDG",0.00398122610882708
62,"MDG",0.0037745008516467
63,"MDG",0.00357106516140519
64,"MDG",0.00337258230228511
65,"MDG",0.00318518787104883
66,"MDG",0.00297225309425352
67,"MDG",0.00271777367432023
68,"MDG",0.00244152397430841
69,"MDG",0.00217639966360667
70,"MDG",0.00191279077138238
71,"MDG",0.00168913718096606
72,"MDG",0.00152717221100997
73,"MDG",0.0014081194569642
74,"MDG",0.00129080388995356
75,"MDG",0.00118276564093904
76,"MDG",0.00107934757020943
77,"MDG",0.000973970543887018
78,"MDG",0.000869961090336941
79,"MDG",0.0007775205632123
80,"MDG",0.000695096582609361
81,"MDG",0.000615259901845976
82,"MDG",0.000535644989640267
83,"MDG",0.000458247763011318
84,"MDG",0.000387503593112652
85,"MDG",0.000322377560008446
86,"MDG",0.000264532927881272
87,"MDG",0.000215448153782302
88,"MDG",0.0001737556649392
89,"MDG",0.000136461585823341
90,"MDG",0.000103307186450769
91,"MDG",7.64362295456853e-05
92,"MDG",5.62922522234423e-05
93,"MDG",4.15076817117043e-05
94,"MDG",3.01605238439455e-05
95,"MDG",2.22138171938863e-05
96,"MDG",1.60042975789564e-05
97,"MDG",1.04600836370546e-05
98,"MDG",5.8399053521365e-06
99,"MDG",2.10680129792266e-06
100,"MDG",4.47233257980074e-06
0,"MLI",0.0375227740100436
1,"MLI",0.0365268148149044
2,"MLI",0.0355763897881971
3,"MLI",0.0346643968085182
4,"MLI",0.0337472661239941
5,"MLI",0.032948353020565
6,"MLI",0.0321522102481799
7,"MLI",0.0313521386426778
8,"MLI",0.0305412375612766
9,"MLI",0.0297323512660891
10,"MLI",0.0289380721709518
11,"MLI",0.0280540343499894
12,"MLI",0.0270343006775273
13,"MLI",0.0259306511592601
14,"MLI",0.0248441776934657
15,"MLI",0.0237588123600888
16,"MLI",0.0227143975565076
17,"MLI",0.0217425654262786
18,"MLI",0.0208278021155557
19,"MLI",0.0199211483193434
20,"MLI",0.0190296054197346
21,"MLI",0.0181942246858356
22,"MLI",0.0174294622087305
23,"MLI",0.0167218189207868
24,"MLI",0.0160439944688074
25,"MLI",0.0154023857990211
26,"MLI",0.0147851056727666
27,"MLI",0.0141839438362225
28,"MLI",0.013605649823205
29,"MLI",0.0130589879537443
30,"MLI",0.0125345391022908
31,"MLI",0.0120661516772365
32,"MLI",0.0116688358358741
33,"MLI",0.0113219400195122
34,"MLI",0.0109884929011274
35,"MLI",0.0106747403179826
36,"MLI",0.0103537345044681
37,"MLI",0.0100078964508685
38,"MLI",0.0096475519365294
39,"MLI",0.00930070648982284
40,"MLI",0.00896186981831615
41,"MLI",0.00861925542265858
42,"MLI",0.00826969001456338
43,"MLI",0.00791574244645315
44,"MLI",0.00756612666870261
45,"MLI",0.007223361164079
46,"MLI",0.00687062246769706
47,"MLI",0.00650176548160467
48,"MLI",0.00612661228859415
49,"MLI",0.00576178487492938
50,"MLI",0.00540481512749844
51,"MLI",0.00506920211393384
52,"MLI",0.00476365978461029
53,"MLI",0.00448355413123602
54,"MLI",0.00421357277858613
55,"MLI",0.0039537157266606
56,"MLI",0.00372307307483526
57,"MLI",0.00352854546589236
58,"MLI",0.00336162042807861
59,"MLI",0.00320330860132886
60,"MLI",0.00305320702840038
61,"MLI",0.00291786376448801
62,"MLI",0.00279722843993643
63,"MLI",0.00268565965334697
64,"MLI",0.00258124335781651
65,"MLI",0.002489369106467
66,"MLI",0.00236964043571162
67,"MLI",0.00220337020341735
68,"MLI",0.00200969887861533
69,"MLI",0.00182423780763456
70,"MLI",0.00163625825388654
71,"MLI",0.00147709014299593
72,"MLI",0.00136461470261025
73,"MLI",0.00128215957681027
74,"MLI",0.0011975889254858
75,"MLI",0.00112042261349706
76,"MLI",0.0010284979924922
77,"MLI",0.000908114516217342
78,"MLI",0.000772720882649633
79,"MLI",0.000647703398083022
80,"MLI",0.000527068073531436
81,"MLI",0.000424263606972027
82,"MLI",0.000348155057745536
83,"MLI",0.000291589934792955
84,"MLI",0.000237694403573667
85,"MLI",0.000189037316510271
86,"MLI",0.000148036417059336
87,"MLI",0.000113482833492577
88,"MLI",8.50239782225788e-05
89,"MLI",6.25087422833058e-05
90,"MLI",4.52319504999264e-05
91,"MLI",3.17832525227768e-05
92,"MLI",2.11552552449544e-05
93,"MLI",1.30457407343886e-05
94,"MLI",8.76432003005255e-06
95,"MLI",6.14509795210581e-06
96,"MLI",4.23105104899089e-06
97,"MLI",2.41774345656622e-06
98,"MLI",1.15850207293798e-06
99,"MLI",5.03696553451296e-07
100,"MLI",4.53326898106166e-07
0,"MOZ",0.034878768108781
1,"MOZ",0.0340140766164613
2,"MOZ",0.033185300263888
3,"MOZ",0.0323889406147497
4,"MOZ",0.031720257843101
5,"MOZ",0.0309566679506035
6,"MOZ",0.030217599208031
7,"MOZ",0.0294989433598989
8,"MOZ",0.028796784725198
9,"MOZ",0.0281082988782826
10,"MOZ",0.0274308860637286
11,"MOZ",0.0267536979193965
12,"MOZ",0.0260697696684095
13,"MOZ",0.0253793580767356
14,"MOZ",0.0246927337830867
15,"MOZ",0.0240121113939353
16,"MOZ",0.0233025065461681
17,"MOZ",0.0225488021434309
18,"MOZ",0.0217669818672195
19,"MOZ",0.0209913239742352
20,"MOZ",0.0202189077515945
21,"MOZ",0.0194479679332686
22,"MOZ",0.0186823239130286
23,"MOZ",0.0179249605952503
24,"MOZ",0.017177835820438
25,"MOZ",0.0164437419184918
26,"MOZ",0.0157294831875582
27,"MOZ",0.0150398097980417
28,"MOZ",0.0143760055797812
29,"MOZ",0.0137281208515245
30,"MOZ",0.0130901216130282
31,"MOZ",0.0125123660897274
32,"MOZ",0.0120162942399337
33,"MOZ",0.0115765825200726
34,"MOZ",0.011149195566666
35,"MOZ",0.0107467470078821
36,"MOZ",0.0103226338205649
37,"MOZ",0.00985021653555501
38,"MOZ",0.00935263618570047
39,"MOZ",0.00888214464544905
40,"MOZ",0.0084318092336701
41,"MOZ",0.00799601319481794
42,"MOZ",0.0075782228694579
43,"MOZ",0.00718103801301399
44,"MOZ",0.00679958007209796
45,"MOZ",0.00643006174868473
46,"MOZ",0.0061103560230251
47,"MOZ",0.00585731316175611
48,"MOZ",0.00565315212160744
49,"MOZ",0.00546057764575585
50,"MOZ",0.00528385846841604
51,"MOZ",0.0051192393873089
52,"MOZ",0.00495969143406585
53,"MOZ",0.00480566394913055
54,"MOZ",0.00466412170937963
55,"MOZ",0.00453384507646603
56,"MOZ",0.00439753444330908
57,"MOZ",0.00424732635214483
58,"MOZ",0.00408864498404312
59,"MOZ",0.00393461749910782
60,"MOZ",0.00378251575893103
61,"MOZ",0.0036308633591979
62,"MOZ",0.00348010964035208
63,"MOZ",0.00332980526194991
64,"MOZ",0.00317937250056384
65,"MOZ",0.00302938907962143
66,"MOZ",0.00287696638198489
67,"MOZ",0.00272053171610144
68,"MOZ",0.00256197873098363
69,"MOZ",0.00240483795868873
70,"MOZ",0.00224885263324894
71,"MOZ",0.00209453628659986
72,"MOZ",0.00194272340813686
73,"MOZ",0.00179347818935187
74,"MOZ",0.00164705739621271
75,"MOZ",0.0015045843798285
76,"MOZ",0.00136371615074306
77,"MOZ",0.00122384288978286
78,"MOZ",0.00108692243745237
79,"MOZ",0.000955779219397436
80,"MOZ",0.000829963895174395
81,"MOZ",0.000714098252203686
82,"MOZ",0.000610910428893207
83,"MOZ",0.000518667254960293
84,"MOZ",0.000432586464254631
85,"MOZ",0.000352892726998046
86,"MOZ",0.000283758490167324
87,"MOZ",0.000226435487855499
88,"MOZ",0.000179126358287958
89,"MOZ",0.000137915420455717
90,"MOZ",0.000102770578612801
91,"MOZ",7.45584179005422e-05
92,"MOZ",5.30542680971142e-05
93,"MOZ",3.72952568232587e-05
94,"MOZ",2.58691712560641e-05
95,"MOZ",1.88081071415057e-05
96,"MOZ",1.34481175636363e-05
97,"MOZ",8.24860671564328e-06
98,"MOZ",3.81939377105661e-06
99,"MOZ",8.66585141332173e-07
100,"MOZ",2.47137244009546e-06
0,"MRT",0.0294436390320733
1,"MRT",0.028898643327606
2,"MRT",0.0283753490120275
3,"MRT",0.0278701764747995
4,"MRT",0.0274099727949599
5,"MRT",0.0269354506729668
6,"MRT",0.0264680877720504
7,"MRT",0.026005199384307
8,"MRT",0.0255432058991982
9,"MRT",0.0250838971219931
10,"MRT",0.0246283916809851
11,"MRT",0.0241516323024055
12,"MRT",0.0236433276059565
13,"MRT",0.023111755441008
14,"MRT",0.0225813019043528
15,"MRT",0.0220504009163803
16,"MRT",0.0215105509020619
17,"MRT",0.0209610806844215
18,"MRT",0.0204062410509737
19,"MRT",0.0198527437714777
20,"MRT",0.0193001413946163
21,"MRT",0.0187546982388316
22,"MRT",0.0182199939146621
23,"MRT",0.0176955809707904
24,"MRT",0.0171774323453608
25,"MRT",0.0166675615693013
26,"MRT",0.0161735753150057
27,"MRT",0.0157008429982818
28,"MRT",0.0152460087342497
29,"MRT",0.0148019133018328
30,"MRT",0.0143692278780069
31,"MRT",0.0139526507016037
32,"MRT",0.0135539715778923
33,"MRT",0.0131714007016037
34,"MRT",0.0127973314003436
35,"MRT",0.0124310924971363
36,"MRT",0.0120829753722795
37,"MRT",0.0117576782646048
38,"MRT",0.0114478182273769
39,"MRT",0.0111417615263459
40,"MRT",0.0108435352233677
41,"MRT",0.0105330040091638
42,"MRT",0.0101992053264605
43,"MRT",0.00985064075028637
44,"MRT",0.00950878794387171
45,"MRT",0.00917073847365407
46,"MRT",0.00883045174684994
47,"MRT",0.00848837521477663
48,"MRT",0.00814719358533791
49,"MRT",0.00780824921248568
50,"MRT",0.00747154209621993
51,"MRT",0.00714646871420389
52,"MRT",0.00683817475658648
53,"MRT",0.00654218571019473
54,"MRT",0.00625022372565865
55,"MRT",0.00596094644902635
56,"MRT",0.00568061819873998
57,"MRT",0.00541035760309278
58,"MRT",0.00514680877720504
59,"MRT",0.00488997172107675
60,"MRT",0.0046407413373425
61,"MRT",0.00438502290950745
62,"MRT",0.00411476231386025
63,"MRT",0.00383756622279496
64,"MRT",0.0035697666093929
65,"MRT",0.0033068889604811
66,"MRT",0.00306190936426117
67,"MRT",0.00284131586483391
68,"MRT",0.0026404102233677
69,"MRT",0.0024442028207331
70,"MRT",0.00225537836483391
71,"MRT",0.00207460803264605
72,"MRT",0.00190166809851088
73,"MRT",0.00173566365979381
74,"MRT",0.00157860824742268
75,"MRT",0.00143072558705613
76,"MRT",0.00128642253722795
77,"MRT",0.00114256693871707
78,"MRT",0.00100251467640321
79,"MRT",0.000870963989117984
80,"MRT",0.000747467425544101
81,"MRT",0.000633814790950745
82,"MRT",0.00053201961626575
83,"MRT",0.000440739547537228
84,"MRT",0.000357066151202749
85,"MRT",0.00028010452462772
86,"MRT",0.000215224083619702
87,"MRT",0.000164885810423826
88,"MRT",0.000126181271477663
89,"MRT",9.32935996563574e-05
90,"MRT",6.62227949599084e-05
91,"MRT",4.58637600229095e-05
92,"MRT",3.02029639175258e-05
93,"MRT",1.85692296678121e-05
94,"MRT",1.27523625429553e-05
95,"MRT",8.94902634593356e-06
96,"MRT",5.81686712485682e-06
97,"MRT",3.80333619702176e-06
98,"MRT",1.56607961053837e-06
99,"MRT",8.94902634593356e-07
100,"MRT",6.71176975945017e-07
0,"MWI",0.0350268528812186
1,"MWI",0.0340765920804465
2,"MWI",0.0331882790843271
3,"MWI",0.0323539388847862
4,"MWI",0.0314060448606038
5,"MWI",0.0307613554982304
6,"MWI",0.0301207822690565
7,"MWI",0.0294778937149579
8,"MWI",0.0288261554744803
9,"MWI",0.0281821349837518
10,"MWI",0.0275620909689105
11,"MWI",0.0268456779855356
12,"MWI",0.0259805696903284
13,"MWI",0.0250288682429364
14,"MWI",0.024098364881522
15,"MWI",0.0231593205437186
16,"MWI",0.0223204525976582
17,"MWI",0.0216441719129786
18,"MWI",0.0210778434363908
19,"MWI",0.0205049291466839
20,"MWI",0.0199472960014802
21,"MWI",0.0193953739910907
22,"MWI",0.0188325442277226
23,"MWI",0.0182674505910947
24,"MWI",0.0177190787455899
25,"MWI",0.0171752346466045
26,"MWI",0.0166563446051411
27,"MWI",0.0161717213725637
28,"MWI",0.0157037170277793
29,"MWI",0.0152368446196248
30,"MWI",0.0147877744875581
31,"MWI",0.0142643052479103
32,"MWI",0.0136230116954265
33,"MWI",0.012911949685211
34,"MWI",0.0122159115611737
35,"MWI",0.0115111781057524
36,"MWI",0.0108762131080629
37,"MWI",0.0103563969366296
38,"MWI",0.0099120603577424
39,"MWI",0.00946278441901577
40,"MWI",0.0090307962397271
41,"MWI",0.00857344238959643
42,"MWI",0.00806345348617702
43,"MWI",0.00752737858860571
44,"MWI",0.00701980791344101
45,"MWI",0.00653014241769419
46,"MWI",0.00607597857079314
47,"MWI",0.00567156848394119
48,"MWI",0.00530816537408936
49,"MWI",0.00496102099037561
50,"MWI",0.00463311952936956
51,"MWI",0.00433958778057944
52,"MWI",0.00408438752220975
53,"MWI",0.00386242503942612
54,"MWI",0.00366042580266012
55,"MWI",0.00347730932694688
56,"MWI",0.00332197675033033
57,"MWI",0.00319638323608025
58,"MWI",0.00309358280942247
59,"MWI",0.00300570336561291
60,"MWI",0.00293439135793138
61,"MWI",0.0028610212836501
62,"MWI",0.00277530280977028
63,"MWI",0.00268443916939108
64,"MWI",0.00259995553547111
65,"MWI",0.00251284786663646
66,"MWI",0.00244945941536399
67,"MWI",0.00242188132292727
68,"MWI",0.00241267147489336
69,"MWI",0.00239672145874526
70,"MWI",0.00238509338245664
71,"MWI",0.00232510074107377
72,"MWI",0.00219004012046481
73,"MWI",0.0020058431597867
74,"MWI",0.00182694572060295
75,"MWI",0.00164444666486963
76,"MWI",0.00146827616393056
77,"MWI",0.00130944487409443
78,"MWI",0.00116352795217177
79,"MWI",0.00101493554366942
80,"MWI",0.000866754748487025
81,"MWI",0.000732465902852979
82,"MWI",0.000617162721601678
83,"MWI",0.000517500846508518
84,"MWI",0.000423910267884637
85,"MWI",0.000337317115699925
86,"MWI",0.000263895589753648
87,"MWI",0.000205240691660616
88,"MWI",0.000158934193166118
89,"MWI",0.000119573669445794
90,"MWI",8.73134754946267e-05
91,"MWI",6.17934496576586e-05
92,"MWI",4.21389136299937e-05
93,"MWI",2.75780924367236e-05
94,"MWI",1.79051794178728e-05
95,"MWI",1.28114645834779e-05
96,"MWI",8.79823471395473e-06
97,"MWI",5.45387648935205e-06
98,"MWI",2.8298415746638e-06
99,"MWI",1.28629162484718e-06
100,"MWI",8.23226639902197e-07
0,"NAM",0.0260875639889108
1,"NAM",0.0264278917869675
2,"NAM",0.0265373495749265
3,"NAM",0.0264428348296923
4,"NAM",0.0264529213835315
5,"NAM",0.0258551996745405
6,"NAM",0.0251917285775606
7,"NAM",0.0244849226566787
8,"NAM",0.0237575700520504
9,"NAM",0.0230044406987217
10,"NAM",0.0222203045317392
11,"NAM",0.0215728972056884
12,"NAM",0.0211432847273511
13,"NAM",0.0208679591651471
14,"NAM",0.0205881506901257
15,"NAM",0.0203173080407392
16,"NAM",0.0201230484853172
17,"NAM",0.0200169528819713
18,"NAM",0.0199672672649114
19,"NAM",0.0199213174085327
20,"NAM",0.0198787297367671
21,"NAM",0.0198058824034838
22,"NAM",0.0196799872685276
23,"NAM",0.0195002971797622
24,"NAM",0.0193090262328851
25,"NAM",0.0191151402535311
26,"NAM",0.0187867668896542
27,"NAM",0.0182693640353089
28,"NAM",0.0176234510135305
29,"NAM",0.0169749229592754
30,"NAM",0.0163084632537504
31,"NAM",0.0156408828200211
32,"NAM",0.0149942226461065
33,"NAM",0.0143688563080747
34,"NAM",0.0137337769922718
35,"NAM",0.0130841282098123
36,"NAM",0.0125226433794289
37,"NAM",0.0120937780532279
38,"NAM",0.0117541974073074
39,"NAM",0.0114157374895912
40,"NAM",0.0110959563752811
41,"NAM",0.0107645944028592
42,"NAM",0.0103969955518298
43,"NAM",0.0100088500170537
44,"NAM",0.00964274547029678
45,"NAM",0.00929195754233271
46,"NAM",0.0089366867015512
47,"NAM",0.00857170288299859
48,"NAM",0.00820373045590103
49,"NAM",0.00784285597409773
50,"NAM",0.00748422294870315
51,"NAM",0.00714987236773633
52,"NAM",0.00685287939358144
53,"NAM",0.00658054243992243
54,"NAM",0.00631156767087649
55,"NAM",0.00605230587960166
56,"NAM",0.00578258395841949
57,"NAM",0.00549194177742263
58,"NAM",0.00519083946651843
59,"NAM",0.00489982370945345
