"region","FOI_025","FOI_25","FOI_50","FOI_75","FOI_975","FOI_mean","R0_025","R0_25","R0_50","R0_75","R0_975","R0_mean"
"TZA.24_1",5.44508871772147e-07,6.97251704692048e-07,7.93755334489243e-07,9.04184877018433e-07,1.14207961677809e-06,8.09611552333589e-07,0.514115436193223,0.60980716509583,0.651635908341871,0.687525014071416,0.733464768014318,0.644223290628873
"TZA.25_1",4.08381993879233e-07,5.23766734405029e-07,5.95589414909445e-07,6.78478322162349e-07,8.56796546618653e-07,6.07795125971042e-07,0.503869604916609,0.598418487898729,0.639451349123939,0.674309458267307,0.718316410799272,0.632050134276699
"TZA.26_1",4.08374803265223e-07,5.23730785848893e-07,5.95519433270595e-07,6.78489719501817e-07,8.55447891332903e-07,6.07360303070313e-07,0.547979530009431,0.650481065208926,0.694977997968451,0.732934028756348,0.780991125062339,0.686938234842196
"TZA.27_1",8.16229269637346e-07,1.04485103214629e-06,1.18890865265055e-06,1.35395157772208e-06,1.70699612490425e-06,1.21238193012457e-06,0.555993889071044,0.660131570802718,0.705140044146339,0.743849056086576,0.794665986182778,0.697039104481448
"TZA.28_1",4.08362710278416e-07,5.22573420431041e-07,5.95269734813099e-07,6.77802701349794e-07,8.54504969310575e-07,6.06553845113991e-07,0.653442725657582,0.775764391513042,0.827919726249643,0.873184319101778,0.931122272573771,0.818495239901962
"TZA.29_1",5.44186306473513e-07,6.96398462571919e-07,7.93045230936208e-07,9.02994133483877e-07,1.13880732921464e-06,8.08243962638383e-07,0.655547066801036,0.77835693111967,0.831399487805138,0.876273675985559,0.934799401417309,0.821530903344352
"TZA.3_1",4.08385648625187e-07,5.23771730487677e-07,5.95643994526927e-07,6.78658906428867e-07,8.56797686827063e-07,6.07901641223729e-07,0.509544767261753,0.605251167223044,0.646636502381709,0.682012467105468,0.726584126978715,0.639199680935848
"TZA.30_1",4.08362711886423e-07,5.2285925772497e-07,5.95269740017433e-07,6.77982977427821e-07,8.546673654369e-07,6.0662254559974e-07,0.641883531051172,0.762007234937828,0.813352763737528,0.857699726598884,0.914610072127146,0.804097495552228
"TZA.4_1",4.08375800119838e-07,5.23673803042301e-07,5.95498019168815e-07,6.78485428456385e-07,8.55462100588975e-07,6.07528600819854e-07,0.52179391784243,0.619535869418137,0.662053387175989,0.698233102771194,0.743668124468604,0.65433311559701
"TZA.5_1",6.80205471089137e-07,8.70955620552042e-07,9.91256802160134e-07,1.1286068043714e-06,1.42352187867364e-06,1.01089319391663e-06,0.486352153096321,0.577748337030852,0.616794176837755,0.650760385087864,0.694911753047699,0.609834210090412
"TZA.6_1",5.44491487668469e-07,6.96950239011334e-07,7.93410939347553e-07,9.03911784759391e-07,1.13939953098387e-06,8.08981249324263e-07,0.493421711033936,0.58546616459872,0.625558583528555,0.659746114829823,0.703651025936795,0.618325780389252
"TZA.7_1",5.44249686930355e-07,6.9676498780794e-07,7.93497231968227e-07,9.03491233642437e-07,1.1391313820995e-06,8.08627981129225e-07,0.551062696832837,0.654075049660226,0.699090813095979,0.737106035066525,0.78602348960063,0.691040429068267
"TZA.8_1",5.44483013015963e-07,6.96764947972725e-07,7.9341084067214e-07,9.03542878369341e-07,1.13913125818236e-06,8.08603522874819e-07,0.516251294114211,0.612148113201453,0.654200274499488,0.689857913689672,0.736083810360383,0.646710089842684
"TZA.9_1",6.8021099787911e-07,8.70955549796356e-07,9.91331286217629e-07,1.12882756698779e-06,1.42373876394179e-06,1.01106640943163e-06,0.507913344464371,0.603406053278222,0.644209717564674,0.679646330060017,0.725551478738246,0.636821416330351
"UGA.1_1",5.44189764902729e-07,6.96614914375411e-07,7.93248416932342e-07,9.03022227100173e-07,1.13888029339606e-06,8.08364242927547e-07,0.619939975278794,0.736094988906936,0.786475915652348,0.828943495260843,0.88401722661251,0.777247773015874
"UGA.10_1",5.44482688734464e-07,6.96516879804854e-07,7.9302112311259e-07,9.03180374679401e-07,1.13894696770956e-06,8.08257202531075e-07,0.55863639356216,0.662828009111181,0.708305606814744,0.746604780435678,0.797089533104689,0.700056304216126
"UGA.11_1",5.44189304229773e-07,6.96392813057042e-07,7.92991617617126e-07,9.03070398599453e-07,1.13891268053611e-06,8.08188478988475e-07,0.533754049580842,0.632682260065613,0.676035247530542,0.712549177493861,0.761145315382989,0.668196485677438
"UGA.12_1",8.16220125120502e-07,1.04423552184996e-06,1.1882374691597e-06,1.35323567400615e-06,1.70504743557908e-06,1.21166727485794e-06,0.38808534080082,0.461310037082044,0.49366176062563,0.519892604378701,0.556858341590164,0.487315477361349
"UGA.13_1",1.4964114689038e-06,1.91406157362092e-06,2.1768852195714e-06,2.47987666916852e-06,3.12484252682938e-06,2.22077627087252e-06,0.476900681681507,0.569076353884036,0.610421065213036,0.645443621758879,0.740607799608431,0.607421927056392
"UGA.14_1",4.08361978166982e-07,5.22573546630716e-07,5.95226460392382e-07,6.77754174282256e-07,8.54488803938338e-07,6.06514095902587e-07,0.596088234444033,0.707734406856637,0.755369790098055,0.796522357952793,0.849372746871063,0.746862342497179
"UGA.15_1",2.72241301107099e-07,3.49218472780911e-07,3.97137174538386e-07,4.52384100331255e-07,5.7016646649206e-07,4.04754685252736e-07,0.506743469093814,0.601585486262581,0.642195145688535,0.677181695548997,0.72198044371542,0.634806726043253
"UGA.16_1",5.44482696275394e-07,6.96516906232768e-07,7.93007471077841e-07,9.03178094363518e-07,1.13896833875633e-06,8.08245251210911e-07,0.522790502365918,0.619664539142076,0.662191014322752,0.697936456513004,0.745459106327689,0.654463491164134
"UGA.17_1",4.08362117556898e-07,5.23043508701794e-07,5.95267889931672e-07,6.7817014776127e-07,8.54786786973913e-07,6.0678182053487e-07,0.571531131767854,0.678343868013818,0.724406417966861,0.763863189482245,0.814550261328066,0.716142000628372
"UGA.18_1",1.2243300381968e-06,1.56609003376505e-06,1.78133869674543e-06,2.02876678574763e-06,2.55391482987889e-06,1.81687212282648e-06,0.517680384693179,0.615515097071536,0.658078057778564,0.693667565221625,0.742989428002242,0.650229665281049
"UGA.19_1",9.52256919611837e-07,1.2180688007889e-06,1.38546452884012e-06,1.57810353543215e-06,1.98630768031502e-06,1.41330844504697e-06,0.48298734497207,0.573734941496622,0.613557392832305,0.646359623370644,0.692620605084388,0.606049686474746
"UGA.2_1",4.08361930608249e-07,5.2305847887402e-07,5.95267307958171e-07,6.78170147761572e-07,8.54686147932916e-07,6.06705006146522e-07,0.582056423015934,0.690738706929219,0.737729780451656,0.777709749081172,0.829246090043075,0.729194970138996
"UGA.20_1",1.08829525320244e-06,1.39230868934232e-06,1.58336877493905e-06,1.80343789239506e-06,2.27243988362731e-06,1.61524088659514e-06,0.443760712999668,0.527791111474248,0.564332170746235,0.595020652309912,0.636922877450542,0.557653172873002
"UGA.21_1",1.36037528968423e-06,1.74038710049128e-06,1.97926022542059e-06,2.25482013263183e-06,2.84112393867876e-06,2.01933533521873e-06,0.489338308325581,0.584002285643757,0.626293619257139,0.661974481604467,0.75784732930421,0.622735833942548
"UGA.22_1",6.8020597381122e-07,8.70937729553754e-07,9.91003459825229e-07,1.12844273356097e-06,1.42187946428316e-06,1.01036407421729e-06,0.588177321561402,0.697846116650079,0.745165149098527,0.78566554637234,0.837881213131849,0.736613163374595
"UGA.23_1",4.08362211961251e-07,5.22825024554285e-07,5.95268183640807e-07,6.78059465564416e-07,8.54688079288755e-07,6.06733652093779e-07,0.552200293231928,0.655436943426201,0.700006724665727,0.738129241282398,0.786763213049642,0.692016533465381
"UGA.24_1",8.16220771079444e-07,1.04423334701319e-06,1.18831737324431e-06,1.35365684802807e-06,1.70502483164761e-06,1.21168841257134e-06,0.543834060952162,0.645602314278484,0.689761840546335,0.726783791868121,0.77696047920835,0.68152675957913
"UGA.25_1",8.16220119616233e-07,1.04423348494532e-06,1.18807463620818e-06,1.35353111775201e-06,1.7047949843191e-06,1.21166386237873e-06,0.550882772689481,0.653970488418593,0.698622063155458,0.736174466763112,0.786935967761898,0.690287219327426
"UGA.26_1",1.08829338773005e-06,1.39195503611865e-06,1.58323001893282e-06,1.80335006533317e-06,2.26993831289506e-06,1.61494360905849e-06,0.39839584579909,0.473877559860533,0.506872287609036,0.53431769956229,0.573085038952836,0.500965969211426
"UGA.27_1",6.80205149979991e-07,8.70774738151757e-07,9.90969590792946e-07,1.12836226828528e-06,1.42161057046008e-06,1.01021764633233e-06,0.598948509425686,0.710621220386757,0.758820632181726,0.799763438867856,0.853239814381741,0.749976467213891
"UGA.28_1",8.16228785372657e-07,1.04506356161793e-06,1.18883582638294e-06,1.35432321835102e-06,1.70582162638592e-06,1.21297953453294e-06,0.55730946341422,0.662041003321661,0.70695954211603,0.745987817856191,0.796200558459432,0.698863718204961
"UGA.29_1",5.44250912167877e-07,6.96614915711511e-07,7.93137804747734e-07,9.0319029249125e-07,1.13892299820489e-06,8.08382021462586e-07,0.581088502832722,0.689681611128432,0.73696208155081,0.776858195668601,0.828603909117345,0.728371859010994
"UGA.3_1",8.16226736146099e-07,1.04423243120804e-06,1.18845089924193e-06,1.35373395221978e-06,1.70501531887192e-06,1.21170331952748e-06,0.587337951368496,0.696809492441426,0.744236228284112,0.784722291184248,0.838309417584081,0.735722777132243
"UGA.30_1",9.52256696018157e-07,1.21827106789748e-06,1.38561436504704e-06,1.57853356893964e-06,1.98705019986434e-06,1.41337445025729e-06,0.513808835625047,0.610298099249073,0.65235652035161,0.687350439940261,0.736991673808764,0.64453407489509
"UGA.31_1",5.44164610560367e-07,6.96599574523539e-07,7.92803590074565e-07,9.0289128274354e-07,1.13694762497085e-06,8.08290834000958e-07,0.617970812299915,0.733854923688732,0.784018859257773,0.826420015927861,0.881205765138312,0.774760423366464
"UGA.32_1",4.08361900720998e-07,5.2276549335402e-07,5.95267214389802e-07,6.77960670431889e-07,8.5434951279052e-07,6.06726048950826e-07,0.520468364271682,0.617809164156643,0.659898547973964,0.696101727157991,0.741707584751456,0.652404222562678
"UGA.33_1",4.08361915897612e-07,5.2311209878264e-07,5.95267262186807e-07,6.78216996327584e-07,8.54829620378592e-07,6.06814949258825e-07,0.587214515718831,0.69695695939548,0.744274798013445,0.784822680409829,0.836578734785184,0.735754839816157
"UGA.34_1",5.44346476888267e-07,6.96509484975199e-07,7.93041410216038e-07,9.03167234157515e-07,1.1389280034921e-06,8.08268677692284e-07,0.54604520114113,0.64787982722036,0.692261395310111,0.729665165180211,0.779099583953919,0.684262714710043
"UGA.35_1",5.44482950120415e-07,6.96568538692542e-07,7.93346468985498e-07,9.03199382516924e-07,1.13894246326973e-06,8.08313158616869e-07,0.505526565834741,0.599538609112868,0.640443938726962,0.675129016272086,0.720791174947621,0.633000107801335
"UGA.36_1",6.80209251429794e-07,8.70788435699277e-07,9.91001793209547e-07,1.12852902220273e-06,1.42212987314436e-06,1.01028414723955e-06,0.580823884979847,0.689236852183102,0.735941944008154,0.775942667965384,0.827670438298812,0.727464619640963
"UGA.37_1",1.81235139037268e-16,1.62968362101163e-12,5.55375456054231e-11,8.83532080990913e-10,1.17248599241926e-08,1.37132918957777e-09,0.529761511519025,0.630825948676774,0.67331551501973,0.709988185630084,0.75824213694157,0.665721852048943
"UGA.38_1",9.5225713117737e-07,1.21825763037677e-06,1.3857724223806e-06,1.57826733082042e-06,1.98754509751267e-06,1.41345051298068e-06,0.5041743988262,0.59895846838334,0.640283875963664,0.674599554447529,0.723512154598425,0.632573169747624
"UGA.39_1",6.80208806578994e-07,8.70818283217341e-07,9.91236923316391e-07,1.1287008339395e-06,1.42360822397457e-06,1.01077525207345e-06,0.484605524907648,0.575689237603596,0.614706646696933,0.648459677608182,0.692495889150575,0.607626331911966
"UGA.4_1",5.44221420640259e-07,6.96377921680407e-07,7.92961875084677e-07,9.03052146509826e-07,1.13892145912156e-06,8.08207510785064e-07,0.547725639569023,0.64997958673956,0.694506056051187,0.732001616696268,0.781277747945533,0.68639755907148
"UGA.40_1",5.44187830639317e-07,6.97410789614298e-07,7.93760761484914e-07,9.03750044497236e-07,1.14158273986317e-06,8.09524099063316e-07,0.561580013607352,0.666946479454882,0.712547444252073,0.751455438504839,0.801031649889365,0.704391943637913
"UGA.41_1",5.44187434504027e-07,6.96764850376704e-07,7.93149502912413e-07,9.03084298668859e-07,1.13885622308456e-06,8.08578709430496e-07,0.642735238642099,0.763263633066053,0.815571741504064,0.859628484552658,0.916519835602931,0.80589476313926
"UGA.42_1",5.44189186441115e-07,6.96701797427531e-07,7.93409870643202e-07,9.03204039683349e-07,1.13891674393279e-06,8.08455797847073e-07,0.515533314697683,0.611197267863839,0.653195536279763,0.688727382420103,0.735057549283883,0.645660824802599
"UGA.43_1",6.80208302738973e-07,8.70600762088993e-07,9.91044561924764e-07,1.12845814683885e-06,1.42247385410702e-06,1.01012243019234e-06,0.525134575538672,0.623343115448448,0.66557385853287,0.701545039668193,0.749207857114507,0.65792932201273
"UGA.44_1",5.4448267433093e-07,6.96674820072761e-07,7.93395032723841e-07,9.03257241873501e-07,1.13895233469038e-06,8.08377565813652e-07,0.5207982591533,0.617363100416236,0.659769221311814,0.695524312698324,0.742565537345645,0.652112843586348
"UGA.45_1",6.80199335887978e-07,8.70955447742319e-07,9.91269000825403e-07,1.12860517550086e-06,1.42306087216232e-06,1.01093097611275e-06,0.53998816736871,0.641334256246858,0.6844774478785,0.722124746628473,0.770133483174919,0.676672668117234
"UGA.46_1",5.44184251233411e-07,6.96764737113269e-07,7.93255704058557e-07,9.03146969241992e-07,1.13886899878273e-06,8.08504494974236e-07,0.562096573537992,0.667282382122238,0.713047933926793,0.751777738730713,0.801876931242385,0.704736787001386
"UGA.47_1",1.22433046350444e-06,1.56608084461285e-06,1.78108634566214e-06,2.02844123231634e-06,2.55338641992294e-06,1.81679607934813e-06,0.548830944495352,0.651944809123381,0.69745664492565,0.735041886096508,0.787745107691201,0.688968372331688
"UGA.48_1",6.80200322661796e-07,8.70478399158805e-07,9.9087394514806e-07,1.12834604729349e-06,1.42350104246601e-06,1.01018451548919e-06,0.462132322793955,0.548692912265475,0.58620631227462,0.618334646052559,0.660580551450622,0.579368923251661
"UGA.49_1",5.44192410946432e-07,6.96693982309742e-07,7.93421947489742e-07,9.03194136312212e-07,1.13890666346281e-06,8.0847402338132e-07,0.590888177320967,0.701614890143092,0.749607598444658,0.790097707677831,0.842601368684924,0.740940410826981
"UGA.5_1",1.36037748591472e-06,1.74038266741693e-06,1.97901952414509e-06,2.25492509894273e-06,2.84369211943576e-06,2.01941847282467e-06,0.547172529071503,0.652094404057032,0.699372581989279,0.738820495480934,0.832829562872325,0.694497149841982
"UGA.50_1",6.80209652405165e-07,8.70223130491e-07,9.90998460536039e-07,1.12842477951796e-06,1.42214705593816e-06,1.01000557566832e-06,0.579836500574464,0.687662846973798,0.734503478809829,0.774142864070856,0.826316823171876,0.725943953439222
"UGA.51_1",9.52260032273817e-07,1.21827126517249e-06,1.38583283731664e-06,1.57825868783404e-06,1.98954902715603e-06,1.41377919657323e-06,0.48049988277528,0.571111102099544,0.610590962551811,0.643424163993867,0.689724814783902,0.603182555406914
"UGA.52_1",8.16220053949835e-07,1.04423464934907e-06,1.18806812373439e-06,1.35331062643225e-06,1.70478666564036e-06,1.21166273282096e-06,0.488132175577888,0.579782855564129,0.619655747545829,0.652752742868129,0.698716873768625,0.612106930310409
"UGA.53_1",5.44183038091852e-07,6.96629447574558e-07,7.93033243680127e-07,9.03189230425864e-07,1.13888327394259e-06,8.08340357174442e-07,0.510908080841326,0.605825414792146,0.647205537542692,0.68231601055653,0.728217333461185,0.63964467285576
"UGA.54_1",9.52257888230061e-07,1.218270666932e-06,1.38555733557332e-06,1.57815917650444e-06,1.98643320872366e-06,1.41347413505888e-06,0.497410928080562,0.590897666706411,0.631862741863506,0.665552185411833,0.713435722144435,0.624109061764359
"UGA.55_1",4.08362563650882e-07,5.22861008110695e-07,5.95269278558003e-07,6.78048705922617e-07,8.54718275087233e-07,6.0673949474729e-07,0.599600971356171,0.711713314968871,0.760002792400759,0.80132550853908,0.854400671589619,0.751273801055689
"UGA.56_1",8.1622187399507e-07,1.04423292680137e-06,1.18831896098085e-06,1.35367257268647e-06,1.70502046308107e-06,1.21169419873548e-06,0.563617272353015,0.668903415161935,0.714506165752671,0.753132976635884,0.804881999349117,0.706166403476685
"UGA.57_1",5.44482731280072e-07,6.97344561080295e-07,7.93690363699884e-07,9.04333200802354e-07,1.14109649313013e-06,8.08883230965096e-07,0.520992894762126,0.61967397242613,0.664108107080689,0.701910250742657,0.791158887520912,0.659316364199889
"UGA.58_1",6.80208225476931e-07,8.70194671831066e-07,9.90818176943444e-07,1.12826508753246e-06,1.42201482400852e-06,1.00995003790447e-06,0.617731682364986,0.732296445972259,0.782218308430749,0.82438406552841,0.880017480845482,0.773121072100968
"UGA.6_1",6.80206219255029e-07,8.70682738735376e-07,9.91050143115735e-07,1.1284817293144e-06,1.42245521492338e-06,1.01016763789377e-06,0.493095642484006,0.58536485207714,0.625165681009523,0.659173846054824,0.704277419945943,0.617997768724224
"UGA.7_1",8.162200415837e-07,1.04423172711265e-06,1.18802257801867e-06,1.35349041133884e-06,1.70460881189574e-06,1.21156657462355e-06,0.544851079500308,0.646733031438247,0.691013336006351,0.728056668461364,0.778223917212548,0.682661008160461
"UGA.8_1",5.44482627255367e-07,6.967647337467e-07,7.93621172642473e-07,9.03195216239115e-07,1.13893598879477e-06,8.08461807823629e-07,0.591401274313586,0.702080694826034,0.750118593863025,0.79063525288892,0.843174623022836,0.741410239208635
"UGA.9_1",8.1622074083308e-07,1.04455415688554e-06,1.18828572164586e-06,1.35385264674373e-06,1.70507141065371e-06,1.21196291033188e-06,0.565373591185111,0.671240019370835,0.716828907561073,0.755997909290889,0.807309748259555,0.708570735204402
"YEM.1_1",1.36161966445272e-07,1.75027473414366e-07,1.9920865596328e-07,2.26919960766521e-07,2.85962389569074e-07,2.03176296342103e-07,0.701741224037039,0.832922983529285,0.889206721611767,0.93720917283571,1.00098659612117,0.879053288307953
"YEM.10_1",1.36676709452317e-07,1.76352710602187e-07,2.00100780608969e-07,2.27699947665625e-07,2.8649389743945e-07,2.03896550482058e-07,0.4456277110882,0.530088382440836,0.568536185903212,0.600802247907453,0.693886012317082,0.56506235092234
"YEM.11_1",1.3623689946457e-07,1.75531828884219e-07,1.99449039442319e-07,2.2710705026716e-07,2.86047301146486e-07,2.03617938139367e-07,0.436778152234701,0.518148829289954,0.554125227959294,0.583674119045896,0.622267915068957,0.54705353746329
"YEM.12_1",1.39625450581421e-15,5.14214875340226e-12,1.1084451375041e-10,1.08834464551868e-09,1.39863227553218e-08,1.70124172374541e-09,0.544215876145584,0.647849477427869,0.6914232057536,0.729371111668942,0.778284598598653,0.683650617377125
"YEM.13_1",1.36162433122105e-07,1.75508489565303e-07,1.99540840152857e-07,2.2696791211273e-07,2.86015405971587e-07,2.03386089379365e-07,0.6291586589084,0.74663469691024,0.797261366404895,0.840538622462331,0.897237598145294,0.788134256929327
"YEM.14_1",1.36289377817015e-07,1.75888439229592e-07,1.99779549565746e-07,2.27940412764252e-07,2.87864900897955e-07,2.04171222065533e-07,0.46235112559181,0.548646169545174,0.586356933426947,0.617990389505905,0.658957595061537,0.579198144595203
"YEM.15_1",1.36162437564864e-07,1.75352222382084e-07,1.99566373721549e-07,2.27004189602514e-07,2.86043844004783e-07,2.03359883339059e-07,0.636679696740767,0.755560057436763,0.806751955772991,0.850634808311909,0.907963278394171,0.79753555782426
"YEM.16_1",1.36161933922742e-07,1.7518613563008e-07,1.99353313494695e-07,2.27373759005408e-07,2.85963141150094e-07,2.03323962291319e-07,0.50155199813884,0.595604855681378,0.635831026287277,0.670568546313472,0.71504310295369,0.628620696111151
"YEM.17_1",1.36291944487589e-07,1.75719457100277e-07,1.99734204721794e-07,2.27707032679959e-07,2.86993776257932e-07,2.03897797799094e-07,0.54091532564007,0.642720606728269,0.685759600512092,0.723354281651492,0.771394614070024,0.678002270390548
"YEM.18_1",1.36162439660594e-07,1.75186709261045e-07,1.99407930607026e-07,2.27066113348414e-07,2.85962819003496e-07,2.0332062903277e-07,0.471692687611575,0.559706524312423,0.597889997625325,0.63037498886946,0.672135315733918,0.59094473985068
"YEM.19_1",1.36162946948146e-07,1.75478959552129e-07,1.99403472718584e-07,2.2684280546295e-07,2.85962476077497e-07,2.03416700755679e-07,0.397515776399209,0.471709628711851,0.504451944103798,0.531292752995842,0.56642389780826,0.498001097829099
"YEM.2_1",1.36162256451397e-07,1.75165072705341e-07,1.99275703937076e-07,2.26985483336122e-07,2.85962519368653e-07,2.03193661951893e-07,0.564464260350235,0.66991810524816,0.715408911470482,0.754141272950924,0.804977531905785,0.707205109995429
"YEM.20_1",1.36676604772843e-07,1.76303572920158e-07,1.99815099744367e-07,2.2792037414004e-07,2.86314039113839e-07,2.0390010570216e-07,0.516891159802425,0.615176625260112,0.659156431460629,0.696720724216837,0.787056415438394,0.654233787434406
"YEM.21_1",1.362919403333e-07,1.75684963904287e-07,1.99921679024832e-07,2.2749607080263e-07,2.87380814272348e-07,2.03831904213397e-07,0.628201776620583,0.745787653523506,0.796242194789916,0.839787364307767,0.895873005605245,0.787088473133329
"YEM.3_1",1.36162479945496e-07,1.75062308059455e-07,1.99236671598541e-07,2.26654484757503e-07,2.85738845300881e-07,2.03097757288191e-07,0.404902590102751,0.480438639070784,0.513575865304385,0.540926084710279,0.57674292098988,0.507029523387673
"YEM.4_1",1.36273460404679e-07,1.75493744271095e-07,1.99489099663443e-07,2.27152787925882e-07,2.86492450781705e-07,2.03611118565762e-07,0.472508192864019,0.560888396383291,0.598666470373362,0.631405394632561,0.673304392593281,0.591899271132527
"YEM.5_1",1.36676890450068e-07,1.76812888801489e-07,2.00499233036872e-07,2.28235220900771e-07,2.88349597682521e-07,2.04305643503237e-07,0.693418577363649,0.824601596803092,0.883535047471271,0.933280818565203,1.01767174328304,0.874970888849051
"YEM.6_1",1.36161952679623e-07,1.75303494345202e-07,1.99410206009642e-07,2.27384290848553e-07,2.86214947197113e-07,2.03388953433955e-07,0.521859972058721,0.619726735652026,0.661607196252475,0.697696759125581,0.744063248698466,0.654066275753779
"YEM.7_1",1.08039802100253e-15,4.29796855914922e-12,7.95335420110432e-11,1.01370756398849e-09,1.33828682404969e-08,1.59960722980118e-09,0.555137650631972,0.661060927519932,0.705407120048101,0.744206381214349,0.794164220753907,0.697471872438434
"YEM.8_1",1.36291944723916e-07,1.75611096763224e-07,1.99702461652915e-07,2.27372251067899e-07,2.86740066891572e-07,2.03723911308783e-07,0.52247350895709,0.620320512324487,0.662102349480501,0.698308962110663,0.744647901270904,0.654501498612637
"YEM.9_1",1.36162423565455e-07,1.75031839306487e-07,1.99162764415083e-07,2.26584658116838e-07,2.85599887263428e-07,2.03080452915658e-07,0.372322360362627,0.441817077212634,0.472482204600528,0.497496445056449,0.530432821686782,0.466350908736708
"ZMB.1_1",4.08472315976917e-07,5.23238696912758e-07,5.95309777176125e-07,6.78468860167923e-07,8.55459868082981e-07,6.07115755176255e-07,0.469203485858504,0.557207683174833,0.595853659820963,0.627858744291046,0.669358211872239,0.588613623946798
"ZMB.10_1",2.72317248395266e-07,3.50223950188613e-07,3.97873713991222e-07,4.53109282030636e-07,5.71924238103135e-07,4.05993114663498e-07,0.48723877782012,0.578683797985029,0.618206468651685,0.651912611019893,0.694316336537073,0.610879818040278
"ZMB.2_1",4.08363474764403e-07,5.23194931018253e-07,5.95272115129704e-07,6.78260415274676e-07,8.54738466315864e-07,6.06819367225867e-07,0.446103641255806,0.529562088372078,0.566743641359765,0.597019797397069,0.636327685343348,0.5596153943178
"ZMB.3_1",4.08369907969981e-07,5.23519851064869e-07,5.95415606357082e-07,6.78485238842153e-07,8.55458554816919e-07,6.07203010644502e-07,0.524931503099606,0.623101938187753,0.665905617393567,0.702136350878283,0.748206124173987,0.658182445839003
"ZMB.4_1",4.08362414482259e-07,5.23055503526977e-07,5.95268814286053e-07,6.78212283719866e-07,8.54865215321525e-07,6.06831300799005e-07,0.481662392876941,0.57176825505877,0.611148267032209,0.644351199294417,0.6866880841898,0.604047146557125
"ZMB.5_1",5.44487521361785e-07,6.96918740885183e-07,7.93505783665877e-07,9.03858541016736e-07,1.13938690410544e-06,8.08781150532881e-07,0.513204758538567,0.60855004191578,0.650374372427599,0.685810495282249,0.731740249098739,0.642945816097885
"ZMB.6_1",6.80205728968562e-07,8.70917312442371e-07,9.91069100608288e-07,1.12860722897833e-06,1.42222632222619e-06,1.01040931434012e-06,0.502171262109677,0.59636554524708,0.636842037313902,0.671669424362191,0.717107528822872,0.629529218750042
"ZMB.7_1",5.44485392770196e-07,6.97857639720169e-07,7.93702916144357e-07,9.04292075802095e-07,1.14206023643414e-06,8.09361794246257e-07,0.456386424355155,0.544670765847265,0.583046643534618,0.616165872906708,0.708888141980766,0.579522649962159
"ZMB.8_1",5.4448321488488e-07,6.9676221592521e-07,7.93352052972546e-07,9.03596666042871e-07,1.13895728208536e-06,8.08551788103621e-07,0.494434304494676,0.58664162001454,0.626555182614012,0.660704790343269,0.704907461646063,0.619410417252072
"ZMB.9_1",5.44499725503006e-07,6.97143030405575e-07,7.93743136123586e-07,9.03864435089607e-07,1.1398505142649e-06,8.09300201796414e-07,0.477806478929868,0.567279424691612,0.60593184678217,0.639034168435297,0.681395120397563,0.598873053866112
